File Name,Date,Time,Connector Name,Records,Duration (ms)
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:17:25,IncrementalVehicleConnector,8515,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:18:20,IncrementalIndividualConnector,8,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:20:22,IncrementalIndividualConnector,8,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:21:28,IncrementalVehicleConnector,10869,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:22:20,IncrementalIndividualConnector,8,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:24:21,IncrementalIndividualConnector,8,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:25:31,IncrementalVehicleConnector,9831,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:26:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:26:21,IncrementalIndividualConnector,8,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:28:21,IncrementalIndividualConnector,8,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:29:24,IncrementalVehicleConnector,6558,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:30:20,IncrementalIndividualConnector,8,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:32:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:32:23,IncrementalIndividualConnector,8,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:33:24,IncrementalVehicleConnector,6294,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:34:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:34:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:34:20,IncrementalIndividualConnector,8,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:36:22,IncrementalIndividualConnector,9,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:37:27,IncrementalVehicleConnector,6289,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:38:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:38:20,IncrementalIndividualConnector,13,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:40:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:40:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:40:21,IncrementalIndividualConnector,13,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:41:24,IncrementalVehicleConnector,5390,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:42:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:42:22,IncrementalIndividualConnector,15,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:44:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:44:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:44:23,IncrementalIndividualConnector,16,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:45:26,IncrementalVehicleConnector,5551,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:46:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:46:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:46:22,IncrementalIndividualConnector,18,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:48:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:48:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:48:22,IncrementalIndividualConnector,16,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:49:27,IncrementalVehicleConnector,5834,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:50:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:50:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:50:22,IncrementalIndividualConnector,17,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:52:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:52:21,IncrementalIndividualConnector,17,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:53:23,IncrementalVehicleConnector,5822,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:54:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:54:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:54:20,IncrementalIndividualConnector,17,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:56:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:56:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:56:22,IncrementalIndividualConnector,17,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:57:24,IncrementalVehicleConnector,5755,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:58:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:58:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,11:58:20,IncrementalIndividualConnector,17,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:00:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:00:22,IncrementalIndividualConnector,17,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:01:25,IncrementalVehicleConnector,5729,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:02:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:02:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:02:21,IncrementalIndividualConnector,17,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:04:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:04:20,IncrementalIndividualConnector,17,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:05:25,IncrementalVehicleConnector,5742,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:06:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:06:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:06:21,IncrementalIndividualConnector,17,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:08:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:08:23,IncrementalIndividualConnector,17,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:09:25,IncrementalVehicleConnector,5930,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:10:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:10:20,IncrementalIndividualConnector,17,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:12:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:12:22,IncrementalIndividualConnector,17,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:13:25,IncrementalVehicleConnector,5790,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:14:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:14:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:14:21,IncrementalIndividualConnector,17,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:16:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:16:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:16:21,IncrementalIndividualConnector,17,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:17:27,IncrementalVehicleConnector,6145,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:18:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:18:20,IncrementalIndividualConnector,18,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:20:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:20:22,IncrementalIndividualConnector,18,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:21:24,IncrementalVehicleConnector,6479,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:22:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:22:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:24:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:24:24,IncrementalIndividualConnector,19,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:25:23,IncrementalVehicleConnector,5592,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:26:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:26:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:26:24,IncrementalIndividualConnector,20,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:28:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:28:37,IncrementalIndividualConnector,20,37000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:29:49,IncrementalVehicleConnector,5847,49000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:30:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:30:25,IncrementalIndividualConnector,20,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:32:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:32:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:32:28,IncrementalIndividualConnector,21,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:33:41,IncrementalVehicleConnector,7777,41000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:34:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:34:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:34:26,IncrementalIndividualConnector,21,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:36:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:36:27,IncrementalIndividualConnector,21,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:37:34,IncrementalVehicleConnector,7747,34000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:38:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:38:26,IncrementalIndividualConnector,21,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:40:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:40:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:40:25,IncrementalIndividualConnector,21,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:41:27,IncrementalVehicleConnector,5362,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:42:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:42:22,IncrementalIndividualConnector,21,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:44:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:44:12,IncrementalSecurityConnector,7,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:44:25,IncrementalIndividualConnector,21,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:45:22,IncrementalVehicleConnector,5395,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:46:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:46:11,IncrementalSecurityConnector,7,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:46:24,IncrementalIndividualConnector,21,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:48:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:48:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:49:19,IncrementalVehicleConnector,5202,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:50:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:50:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:52:11,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:52:25,IncrementalIndividualConnector,11,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:53:25,IncrementalVehicleConnector,4828,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:54:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:54:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:54:23,IncrementalIndividualConnector,11,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:56:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:56:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:56:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:57:18,IncrementalVehicleConnector,1875,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:58:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:58:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,12:58:23,IncrementalIndividualConnector,11,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:00:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:00:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:01:16,IncrementalVehicleConnector,421,16000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:02:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:02:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:02:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:04:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:04:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:05:26,IncrementalVehicleConnector,519,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:06:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:06:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:06:23,IncrementalIndividualConnector,11,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:08:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:09:19,IncrementalVehicleConnector,636,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:10:25,IncrementalIndividualConnector,11,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:12:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:13:18,IncrementalVehicleConnector,401,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:14:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:14:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:14:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:16:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:16:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:16:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:17:22,IncrementalVehicleConnector,435,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:18:23,IncrementalIndividualConnector,11,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:20:25,IncrementalIndividualConnector,11,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:21:21,IncrementalVehicleConnector,489,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:22:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:24:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:24:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:25:14,IncrementalVehicleConnector,486,14000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:26:01,IncrementalSecurityConnector,0,1000
